shipment_id,customer_id,origin_port,destination_port,departure_date,arrival_date,shipment_status,cargo_type,weight_tons,volume_cbm,revenue,cost
SHP000201,CUST002397,Durban Port,Los Angeles Port,2023-12-21,2024-10-07,Delivered,Food,24.83,337.84,179058.8,114628.51
SHP000202,CUST002794,Hamburg Port,Rotterdam Port,2023-12-02,2022-04-09,Delivered,Vehicles,111.52,203.14,53556.34,12490.2
SHP000203,CUST002481,Singapore Port,Shanghai Port,2022-01-15,2022-01-14,Delivered,Vehicles,174.05,154.95,64307.13,82703.02
SHP000204,CUST001262,Los Angeles Port,Lagos Port,2022-08-16,2023-08-05,Delayed,Electronics,38.2,153.96,140235.34,85104.45
SHP000205,CUST000049,Durban Port,Dubai Port,2024-10-29,2024-07-08,In Transit,Oil,74.23,95.85,61894.99,126531.0
SHP000206,CUST000099,Lagos Port,Singapore Port,2022-10-28,2024-08-02,Delivered,Food,63.05,478.63,170374.8,147328.53
SHP000207,CUST000389,Durban Port,Rotterdam Port,2023-09-16,2024-07-18,Delayed,Oil,168.86,325.55,157493.81,132152.12
SHP000208,CUST000544,Shanghai Port,Lagos Port,2022-04-03,2022-04-04,Delivered,Textiles,65.54,414.63,126661.15,118636.54
SHP000209,CUST001725,Los Angeles Port,Lagos Port,2022-05-06,2024-10-11,In Transit,Food,140.24,39.12,27022.62,63434.71
SHP000210,CUST001652,Lagos Port,Durban Port,2022-12-16,2022-08-15,Delayed,Textiles,43.96,398.76,192246.0,104610.85
SHP000211,CUST000720,Hamburg Port,Hamburg Port,2024-10-24,2022-04-16,In Transit,Oil,144.61,163.8,133343.25,70059.97
SHP000212,CUST000383,Durban Port,Rotterdam Port,2023-07-29,2023-01-03,Delivered,Oil,15.79,184.99,187820.36,104831.4
SHP000213,CUST000020,Hamburg Port,Los Angeles Port,2024-06-11,2023-04-15,Delayed,Electronics,31.95,203.73,79609.31,69793.84
SHP000214,CUST002113,Rotterdam Port,Hamburg Port,2024-09-03,2024-12-27,Delivered,Food,40.76,95.15,51817.79,130582.78
SHP000215,CUST000508,Hamburg Port,Dubai Port,2022-12-31,2023-11-15,Delivered,Electronics,53.13,122.79,186479.03,23148.38
SHP000216,CUST002687,Dubai Port,Singapore Port,2023-04-15,2022-02-02,Delayed,Oil,165.66,388.98,119773.76,138615.03
SHP000217,CUST002615,Dubai Port,Hamburg Port,2024-09-23,2024-08-09,In Transit,Oil,131.52,24.8,97711.21,127719.35
SHP000218,CUST001800,Los Angeles Port,Hamburg Port,2022-10-05,2024-08-07,Delivered,Food,12.84,172.89,123690.29,66612.92
SHP000219,CUST001116,Shanghai Port,Shanghai Port,2024-03-24,2022-03-12,Delivered,Vehicles,136.22,195.12,88392.59,88834.3
SHP000220,CUST000255,Los Angeles Port,Lagos Port,2022-09-05,2022-11-15,In Transit,Textiles,199.57,369.79,132990.86,72390.66
SHP000221,CUST001542,Los Angeles Port,Hamburg Port,2023-11-23,2022-02-12,Delivered,Electronics,127.96,210.82,45390.66,110039.01
SHP000222,CUST002415,Rotterdam Port,Hamburg Port,2023-02-09,2023-01-03,In Transit,Electronics,117.7,385.01,171514.73,67583.05
SHP000223,CUST002000,Shanghai Port,Singapore Port,2022-03-11,2024-10-28,In Transit,Electronics,100.69,275.22,150947.06,72439.63
SHP000224,CUST001682,Lagos Port,Lagos Port,2024-06-21,2023-10-26,In Transit,Electronics,148.71,162.09,28998.62,66809.43
SHP000225,CUST002710,Rotterdam Port,Hamburg Port,2022-03-17,2022-02-14,In Transit,Textiles,98.77,99.66,9902.23,70085.12
SHP000226,CUST000546,Lagos Port,Shanghai Port,2023-12-15,2023-12-26,Delivered,Textiles,190.65,201.41,30298.81,135170.24
SHP000227,CUST002996,Lagos Port,Lagos Port,2023-09-16,2023-12-09,In Transit,Oil,130.89,119.24,122850.43,89886.59
SHP000228,CUST000645,Singapore Port,Dubai Port,2022-04-02,2024-05-05,Delivered,Electronics,30.77,261.13,25812.87,12480.06
SHP000229,CUST002977,Singapore Port,Lagos Port,2024-04-16,2022-03-01,In Transit,Vehicles,100.63,292.95,171876.69,73760.95
SHP000230,CUST002834,Durban Port,Shanghai Port,2024-07-22,2022-08-28,Delivered,Vehicles,29.27,12.03,123209.69,118358.85
SHP000231,CUST000115,Durban Port,Lagos Port,2023-02-28,2023-01-09,In Transit,Oil,39.6,208.49,76739.66,47561.59
SHP000232,CUST001562,Rotterdam Port,Lagos Port,2022-12-15,2022-02-18,In Transit,Food,123.46,305.41,187763.67,92095.24
SHP000233,CUST001321,Shanghai Port,Hamburg Port,2024-12-30,2022-05-26,Delivered,Oil,194.04,94.21,64452.97,33042.44
SHP000234,CUST000753,Rotterdam Port,Los Angeles Port,2023-07-12,2024-04-14,In Transit,Electronics,29.04,178.57,53029.22,115594.63
SHP000235,CUST000966,Hamburg Port,Hamburg Port,2023-11-18,2023-06-18,Delivered,Textiles,102.27,85.18,172710.21,33433.48
SHP000236,CUST000913,Lagos Port,Singapore Port,2022-07-07,2023-09-19,Delivered,Food,55.21,81.07,57107.47,32537.48
SHP000237,CUST002189,Hamburg Port,Shanghai Port,2023-07-04,2024-08-09,Delayed,Food,148.01,73.5,66397.98,114660.74
SHP000238,CUST000416,Rotterdam Port,Los Angeles Port,2022-05-15,2023-01-10,In Transit,Electronics,5.64,266.46,105915.65,60935.94
SHP000239,CUST001567,Los Angeles Port,Lagos Port,2022-02-12,2023-06-03,Delayed,Food,26.99,323.22,53321.25,146236.51
SHP000240,CUST000505,Hamburg Port,Shanghai Port,2022-10-05,2023-05-10,In Transit,Textiles,135.32,95.47,188363.78,47371.45
SHP000241,CUST001326,Shanghai Port,Los Angeles Port,2022-10-19,2024-04-12,Delivered,Electronics,127.34,233.94,48281.62,102113.07
SHP000242,CUST001763,Shanghai Port,Dubai Port,2024-01-18,2024-11-17,Delivered,Textiles,135.32,82.55,5724.65,101344.66
SHP000243,CUST001335,Lagos Port,Durban Port,2022-12-02,2024-10-01,Delivered,Vehicles,7.04,417.41,102970.25,70775.81
SHP000244,CUST002058,Shanghai Port,Durban Port,2023-05-02,2022-03-12,Delayed,Textiles,125.43,479.87,127522.69,69072.13
SHP000245,CUST002136,Singapore Port,Rotterdam Port,2023-02-17,2024-01-23,In Transit,Electronics,184.72,288.33,185990.44,90289.89
SHP000246,CUST002078,Rotterdam Port,Shanghai Port,2024-07-09,2023-01-28,Delivered,Oil,137.5,418.28,22240.04,18512.91
SHP000247,CUST002476,Rotterdam Port,Dubai Port,2023-03-14,2024-08-21,Delayed,Vehicles,110.93,478.9,161849.79,84691.36
SHP000248,CUST002472,Shanghai Port,Durban Port,2023-12-08,2023-05-01,Delivered,Food,193.88,290.13,191903.0,17460.49
SHP000249,CUST001925,Lagos Port,Los Angeles Port,2023-04-30,2024-03-20,Delivered,Food,112.32,155.96,110506.92,76405.77
SHP000250,CUST000059,Shanghai Port,Hamburg Port,2023-09-09,2023-11-30,In Transit,Oil,145.18,417.82,80812.27,11816.96
SHP000251,CUST000904,Shanghai Port,Singapore Port,2024-11-11,2024-06-26,Delayed,Vehicles,193.15,314.06,14828.69,44580.8
SHP000252,CUST002679,Rotterdam Port,Singapore Port,2022-09-30,2022-09-21,Delayed,Food,16.29,70.09,195650.62,141664.61
SHP000253,CUST001165,Durban Port,Dubai Port,2023-04-05,2023-04-30,In Transit,Vehicles,109.7,169.06,104528.62,10571.14
SHP000254,CUST001528,Shanghai Port,Durban Port,2022-06-21,2022-03-02,Delivered,Vehicles,54.27,412.98,123459.72,121280.22
SHP000255,CUST002244,Dubai Port,Rotterdam Port,2022-06-20,2023-04-29,In Transit,Vehicles,153.47,458.24,78068.65,32954.72
SHP000256,CUST000282,Hamburg Port,Lagos Port,2024-04-11,2023-05-22,Delayed,Oil,183.76,36.42,39281.94,118428.63
SHP000257,CUST000409,Hamburg Port,Dubai Port,2022-11-08,2022-06-05,Delayed,Textiles,184.95,385.25,37248.92,118236.61
SHP000258,CUST001120,Durban Port,Dubai Port,2023-02-23,2024-09-13,In Transit,Oil,20.09,117.85,154688.19,125939.96
SHP000259,CUST000104,Durban Port,Durban Port,2023-01-07,2023-11-15,Delayed,Textiles,102.41,408.8,15587.06,133330.01
SHP000260,CUST002993,Shanghai Port,Singapore Port,2023-11-20,2023-09-08,Delayed,Vehicles,8.68,100.72,131474.69,59720.97
SHP000261,CUST001009,Lagos Port,Durban Port,2023-09-18,2022-07-14,Delivered,Vehicles,183.39,87.98,157491.58,123517.26
SHP000262,CUST000542,Los Angeles Port,Hamburg Port,2023-03-04,2024-12-15,In Transit,Textiles,26.26,358.01,12258.06,41362.89
SHP000263,CUST002311,Los Angeles Port,Los Angeles Port,2023-11-22,2023-10-15,Delayed,Food,165.65,56.81,173509.09,68818.49
SHP000264,CUST002330,Shanghai Port,Dubai Port,2024-08-15,2024-11-11,Delivered,Oil,96.76,459.27,120421.91,90907.29
SHP000265,CUST000973,Dubai Port,Hamburg Port,2023-12-23,2023-12-05,Delivered,Textiles,188.34,299.45,48751.85,64055.6
SHP000266,CUST002260,Durban Port,Los Angeles Port,2022-01-11,2024-02-05,Delayed,Electronics,127.42,487.81,57371.22,56328.83
SHP000267,CUST001663,Singapore Port,Durban Port,2022-03-28,2024-09-12,Delayed,Vehicles,58.45,189.13,14987.45,122863.32
SHP000268,CUST001748,Singapore Port,Shanghai Port,2024-01-04,2022-03-28,Delayed,Vehicles,160.87,162.99,58183.55,115865.91
SHP000269,CUST000119,Durban Port,Shanghai Port,2023-09-26,2024-07-27,Delivered,Electronics,82.77,323.6,197460.0,38728.18
SHP000270,CUST002746,Los Angeles Port,Shanghai Port,2024-12-26,2022-03-27,Delayed,Food,6.02,479.31,129548.43,71849.46
SHP000271,CUST002307,Lagos Port,Los Angeles Port,2022-10-29,2024-03-21,In Transit,Electronics,82.39,437.44,11062.39,58404.27
SHP000272,CUST001295,Hamburg Port,Los Angeles Port,2023-07-18,2022-09-01,Delayed,Electronics,82.58,324.75,72279.07,110541.29
SHP000273,CUST001724,Rotterdam Port,Hamburg Port,2022-11-30,2022-02-28,In Transit,Food,104.8,442.91,93003.79,14273.38
SHP000274,CUST001997,Lagos Port,Hamburg Port,2022-08-12,2024-12-04,Delivered,Oil,124.46,140.27,141855.11,32466.86
SHP000275,CUST002971,Dubai Port,Rotterdam Port,2024-01-12,2023-09-30,Delivered,Food,178.11,330.25,7743.68,70363.8
SHP000276,CUST000664,Dubai Port,Shanghai Port,2023-04-17,2022-05-23,Delivered,Electronics,157.33,481.85,170057.8,30136.54
SHP000277,CUST000052,Durban Port,Shanghai Port,2024-10-06,2024-12-31,In Transit,Textiles,12.34,330.8,68813.26,133428.36
SHP000278,CUST000686,Lagos Port,Rotterdam Port,2024-06-18,2024-07-10,Delayed,Textiles,59.07,389.74,8686.93,27155.19
SHP000279,CUST002100,Hamburg Port,Hamburg Port,2022-12-01,2024-02-17,Delayed,Vehicles,11.28,97.26,118051.21,5485.26
SHP000280,CUST002745,Los Angeles Port,Durban Port,2024-08-17,2022-08-03,Delivered,Vehicles,91.76,74.92,48665.39,49088.01
SHP000281,CUST000133,Hamburg Port,Shanghai Port,2023-01-28,2023-04-04,Delivered,Textiles,78.01,214.83,73530.13,67839.39
SHP000282,CUST001690,Durban Port,Lagos Port,2023-03-15,2024-08-23,In Transit,Textiles,110.89,252.13,17993.84,136949.99
SHP000283,CUST002595,Shanghai Port,Rotterdam Port,2023-04-16,2023-03-06,In Transit,Food,103.79,473.72,184911.95,33553.27
SHP000284,CUST002128,Singapore Port,Los Angeles Port,2024-05-04,2023-12-08,Delayed,Food,174.2,256.73,126642.5,95223.74
SHP000285,CUST000731,Hamburg Port,Durban Port,2023-10-21,2024-01-28,Delayed,Textiles,138.44,499.24,181803.59,96875.42
SHP000286,CUST000513,Shanghai Port,Singapore Port,2023-08-25,2022-11-27,In Transit,Vehicles,58.87,155.08,187879.67,128036.06
SHP000287,CUST001655,Rotterdam Port,Lagos Port,2023-12-28,2023-08-30,In Transit,Oil,10.35,140.63,148053.81,81424.81
SHP000288,CUST002553,Singapore Port,Los Angeles Port,2022-11-25,2023-07-31,Delivered,Textiles,75.54,354.71,48957.29,64506.02
SHP000289,CUST000885,Shanghai Port,Dubai Port,2023-08-07,2022-06-23,Delivered,Textiles,160.58,268.36,108542.09,65443.99
SHP000290,CUST002346,Hamburg Port,Rotterdam Port,2023-10-09,2024-08-05,Delayed,Electronics,173.14,378.57,86528.61,41080.42
SHP000291,CUST001407,Lagos Port,Los Angeles Port,2024-03-29,2022-07-16,In Transit,Electronics,177.83,35.88,111781.04,140121.56
SHP000292,CUST000074,Hamburg Port,Los Angeles Port,2023-03-08,2024-11-04,Delivered,Food,108.31,156.43,43817.65,3254.52
SHP000293,CUST002238,Rotterdam Port,Dubai Port,2024-08-24,2023-03-10,Delivered,Vehicles,177.96,171.81,100977.78,80939.32
SHP000294,CUST001024,Rotterdam Port,Dubai Port,2024-03-28,2023-12-22,Delayed,Oil,34.43,233.65,40897.63,141573.85
SHP000295,CUST000257,Dubai Port,Rotterdam Port,2024-07-15,2022-05-11,Delayed,Oil,137.85,180.39,67321.27,27892.53
SHP000296,CUST001764,Los Angeles Port,Rotterdam Port,2024-07-03,2024-02-29,In Transit,Oil,92.82,196.74,167745.27,66033.7
SHP000297,CUST000722,Lagos Port,Shanghai Port,2024-06-18,2023-01-14,In Transit,Food,153.1,123.91,147482.71,41464.95
SHP000298,CUST001170,Durban Port,Lagos Port,2024-10-15,2024-04-19,Delivered,Oil,182.35,356.9,12537.05,18986.63
SHP000299,CUST002632,Dubai Port,Dubai Port,2022-12-04,2024-09-10,In Transit,Vehicles,41.84,323.83,41105.41,21018.71
SHP000300,CUST001450,Shanghai Port,Singapore Port,2024-10-17,2022-03-31,Delayed,Food,28.02,331.3,128341.88,138716.64
SHP000301,CUST001623,Dubai Port,Durban Port,2023-02-21,2024-11-10,Delayed,Electronics,167.96,335.53,71083.84,57004.28
SHP000302,CUST001346,Durban Port,Singapore Port,2024-03-12,2022-09-28,Delayed,Food,145.31,264.34,24098.61,78997.11
SHP000303,CUST001339,Rotterdam Port,Rotterdam Port,2023-01-13,2024-02-05,Delivered,Electronics,64.71,115.72,140776.61,129905.89
SHP000304,CUST000877,Shanghai Port,Hamburg Port,2024-08-05,2022-06-24,Delayed,Textiles,37.1,291.44,61419.14,111213.06
SHP000305,CUST002910,Rotterdam Port,Shanghai Port,2022-11-07,2023-10-20,In Transit,Textiles,196.1,243.67,158708.4,48784.93
SHP000306,CUST001148,Dubai Port,Singapore Port,2024-05-05,2023-07-01,Delayed,Electronics,53.56,338.91,91069.71,89037.94
SHP000307,CUST001482,Rotterdam Port,Singapore Port,2024-11-19,2024-05-27,Delayed,Textiles,186.34,335.53,101975.66,82356.92
SHP000308,CUST001676,Los Angeles Port,Los Angeles Port,2024-06-13,2024-06-02,In Transit,Food,43.21,69.73,108474.87,18953.45
SHP000309,CUST001982,Shanghai Port,Los Angeles Port,2023-01-04,2023-08-27,Delivered,Electronics,16.23,361.93,6431.28,44163.51
SHP000310,CUST002771,Dubai Port,Dubai Port,2023-06-22,2024-06-21,In Transit,Oil,178.45,141.1,119749.24,11478.01
SHP000311,CUST000590,Lagos Port,Singapore Port,2024-08-04,2024-08-05,In Transit,Food,150.32,353.29,136028.94,94859.16
SHP000312,CUST000869,Durban Port,Rotterdam Port,2022-08-22,2022-11-25,Delivered,Food,112.39,387.07,11107.15,37451.02
SHP000313,CUST002147,Los Angeles Port,Shanghai Port,2022-11-03,2022-01-24,In Transit,Textiles,172.1,461.26,182140.74,114403.89
SHP000314,CUST001104,Dubai Port,Rotterdam Port,2022-04-30,2023-12-02,Delayed,Electronics,155.98,128.69,103526.35,78668.79
SHP000315,CUST002480,Los Angeles Port,Hamburg Port,2023-07-11,2024-10-26,Delivered,Vehicles,27.69,198.05,115262.61,98124.86
SHP000316,CUST002886,Durban Port,Hamburg Port,2023-10-09,2024-03-12,Delayed,Vehicles,50.9,264.39,43547.21,6883.59
SHP000317,CUST002260,Lagos Port,Hamburg Port,2024-11-12,2024-06-20,Delivered,Vehicles,53.38,103.54,172495.87,142546.88
SHP000318,CUST000706,Lagos Port,Durban Port,2022-03-08,2023-10-20,Delayed,Textiles,14.05,114.16,74725.86,110208.68
SHP000319,CUST000154,Shanghai Port,Durban Port,2023-05-05,2023-07-09,In Transit,Vehicles,158.25,497.89,15027.84,70706.74
SHP000320,CUST000830,Durban Port,Lagos Port,2024-03-19,2024-10-09,Delayed,Textiles,115.15,52.65,177263.95,91329.13
SHP000321,CUST000859,Hamburg Port,Shanghai Port,2022-09-19,2023-08-01,Delivered,Food,137.71,163.2,27778.24,63042.74
SHP000322,CUST002005,Lagos Port,Shanghai Port,2024-04-11,2022-11-12,In Transit,Oil,58.54,164.09,116868.25,76693.18
SHP000323,CUST000273,Rotterdam Port,Rotterdam Port,2022-11-02,2024-11-21,Delivered,Food,141.55,249.41,74828.57,130246.37
SHP000324,CUST001524,Singapore Port,Singapore Port,2022-10-20,2023-09-09,Delayed,Vehicles,138.74,250.84,155807.43,144580.19
SHP000325,CUST000005,Shanghai Port,Lagos Port,2022-10-17,2023-05-09,Delayed,Food,67.24,310.97,95072.61,119303.08
SHP000326,CUST002487,Dubai Port,Rotterdam Port,2023-01-12,2023-12-28,In Transit,Oil,164.47,140.76,9852.29,10740.08
SHP000327,CUST002693,Shanghai Port,Singapore Port,2024-07-09,2022-01-01,Delayed,Food,69.4,96.49,128870.1,77860.63
SHP000328,CUST000395,Durban Port,Lagos Port,2024-01-22,2023-09-22,Delivered,Vehicles,126.37,160.26,65002.8,17600.32
SHP000329,CUST001768,Hamburg Port,Lagos Port,2024-04-06,2023-08-25,Delayed,Electronics,160.65,426.4,73292.47,16861.87
SHP000330,CUST002379,Hamburg Port,Lagos Port,2023-04-10,2022-03-18,In Transit,Textiles,97.33,88.88,91758.37,145954.82
SHP000331,CUST000654,Los Angeles Port,Dubai Port,2024-08-01,2024-12-25,In Transit,Vehicles,40.26,322.65,99086.53,31736.63
SHP000332,CUST001759,Durban Port,Singapore Port,2022-06-26,2022-06-27,In Transit,Food,10.08,230.7,61443.89,63465.97
SHP000333,CUST000363,Los Angeles Port,Singapore Port,2024-01-08,2022-03-06,Delivered,Vehicles,176.86,57.27,143798.04,120622.01
SHP000334,CUST000711,Singapore Port,Dubai Port,2023-01-31,2022-08-10,In Transit,Textiles,65.49,288.14,118810.32,65472.8
SHP000335,CUST000620,Singapore Port,Hamburg Port,2023-07-07,2024-04-07,In Transit,Vehicles,69.02,354.67,95328.88,141473.32
SHP000336,CUST002385,Hamburg Port,Hamburg Port,2024-03-17,2024-10-28,Delivered,Vehicles,159.69,387.16,56367.48,81786.62
SHP000337,CUST002320,Durban Port,Shanghai Port,2022-03-07,2023-12-19,Delayed,Textiles,27.06,354.55,65971.7,38163.36
SHP000338,CUST001016,Hamburg Port,Singapore Port,2022-03-23,2024-09-21,Delayed,Vehicles,130.13,157.45,53381.3,36543.48
SHP000339,CUST000544,Dubai Port,Hamburg Port,2024-09-18,2023-08-07,Delivered,Textiles,141.31,219.54,82034.85,140620.44
SHP000340,CUST002921,Hamburg Port,Singapore Port,2022-07-16,2023-06-08,In Transit,Vehicles,130.29,99.24,84698.32,110737.92
SHP000341,CUST001431,Singapore Port,Lagos Port,2023-04-08,2024-01-05,Delayed,Textiles,61.33,341.94,123799.92,144314.36
SHP000342,CUST002230,Shanghai Port,Los Angeles Port,2023-05-27,2023-07-27,In Transit,Vehicles,106.53,121.99,93129.47,55885.62
SHP000343,CUST002334,Rotterdam Port,Los Angeles Port,2022-06-22,2022-02-16,In Transit,Vehicles,177.68,52.86,79236.16,95651.76
SHP000344,CUST001589,Dubai Port,Lagos Port,2024-06-19,2024-11-04,In Transit,Electronics,76.34,170.7,159636.33,62173.78
SHP000345,CUST002021,Dubai Port,Lagos Port,2022-01-04,2024-11-24,Delivered,Food,181.98,29.67,45069.06,133799.99
SHP000346,CUST002315,Singapore Port,Lagos Port,2023-07-10,2022-09-16,Delivered,Vehicles,20.56,157.41,102675.11,62078.06
SHP000347,CUST002482,Shanghai Port,Singapore Port,2023-05-11,2023-08-15,Delivered,Electronics,195.16,202.42,76662.29,8861.98
SHP000348,CUST002025,Hamburg Port,Rotterdam Port,2024-01-16,2024-03-21,Delayed,Oil,199.93,492.14,146326.89,147057.6
SHP000349,CUST002302,Rotterdam Port,Shanghai Port,2023-09-05,2022-07-03,Delivered,Vehicles,96.65,228.76,193153.75,48375.86
SHP000350,CUST000534,Lagos Port,Singapore Port,2023-03-30,2023-08-15,In Transit,Oil,44.45,73.73,122296.63,134376.76
SHP000351,CUST000611,Singapore Port,Durban Port,2022-03-20,2022-05-17,Delayed,Electronics,152.32,452.42,187053.73,7426.64
SHP000352,CUST002241,Durban Port,Lagos Port,2024-06-23,2024-07-06,Delivered,Electronics,23.05,189.1,73255.89,115171.94
SHP000353,CUST001695,Durban Port,Los Angeles Port,2022-01-24,2023-01-05,Delivered,Electronics,75.04,384.84,45168.31,54217.72
SHP000354,CUST001642,Hamburg Port,Lagos Port,2024-04-07,2022-03-27,In Transit,Oil,28.54,305.42,93179.83,7303.21
SHP000355,CUST001935,Hamburg Port,Lagos Port,2023-09-03,2024-12-28,Delivered,Textiles,45.41,375.88,172695.53,70125.67
SHP000356,CUST002698,Shanghai Port,Durban Port,2023-11-26,2024-04-02,Delivered,Electronics,83.61,18.78,57811.89,74047.02
SHP000357,CUST002682,Los Angeles Port,Los Angeles Port,2022-10-15,2024-06-22,Delivered,Food,59.02,297.92,191831.61,99556.15
SHP000358,CUST001927,Durban Port,Shanghai Port,2022-09-04,2023-10-04,Delivered,Textiles,181.57,57.44,21638.73,111221.19
SHP000359,CUST002202,Hamburg Port,Lagos Port,2022-04-13,2024-10-07,Delivered,Electronics,167.63,493.98,77580.18,12327.67
SHP000360,CUST002044,Singapore Port,Durban Port,2023-10-10,2024-07-07,Delivered,Vehicles,47.18,227.56,80122.39,15194.86
SHP000361,CUST001409,Dubai Port,Singapore Port,2023-11-13,2022-02-01,Delayed,Vehicles,70.95,187.6,47219.97,22690.27
SHP000362,CUST001943,Rotterdam Port,Rotterdam Port,2023-06-19,2022-08-14,Delayed,Electronics,126.65,169.88,194320.99,72682.0
SHP000363,CUST002331,Hamburg Port,Lagos Port,2023-02-28,2023-02-22,Delayed,Food,92.95,420.12,193049.12,120502.88
SHP000364,CUST000964,Hamburg Port,Shanghai Port,2024-08-15,2023-07-04,Delayed,Oil,123.08,499.04,36309.6,89041.13
SHP000365,CUST001333,Lagos Port,Durban Port,2022-07-28,2022-09-20,Delayed,Food,19.45,491.81,102766.41,52652.16
SHP000366,CUST001218,Shanghai Port,Shanghai Port,2024-09-22,2024-07-10,Delayed,Electronics,122.33,132.59,122014.78,10363.64
SHP000367,CUST001637,Los Angeles Port,Hamburg Port,2022-04-02,2023-09-23,Delayed,Electronics,175.87,294.75,45169.44,53864.7
SHP000368,CUST000778,Durban Port,Hamburg Port,2024-11-22,2022-04-05,Delayed,Vehicles,93.55,498.86,74846.24,34160.8
SHP000369,CUST001815,Rotterdam Port,Durban Port,2023-03-27,2022-04-13,Delivered,Vehicles,127.58,352.33,49693.99,14799.33
SHP000370,CUST001851,Dubai Port,Rotterdam Port,2024-01-05,2023-09-18,Delayed,Oil,22.24,481.79,30864.8,131008.26
SHP000371,CUST000936,Los Angeles Port,Hamburg Port,2024-03-04,2022-01-23,Delivered,Electronics,135.16,214.79,198258.37,43101.41
SHP000372,CUST002124,Rotterdam Port,Dubai Port,2023-10-18,2022-03-07,Delayed,Vehicles,25.45,485.05,117708.86,119650.08
SHP000373,CUST002787,Los Angeles Port,Singapore Port,2023-03-22,2022-07-15,Delivered,Textiles,193.22,447.1,95384.0,30432.3
SHP000374,CUST001548,Hamburg Port,Rotterdam Port,2024-07-11,2022-12-05,In Transit,Oil,173.69,357.93,157476.38,61922.4
SHP000375,CUST002828,Dubai Port,Los Angeles Port,2023-01-13,2023-11-16,Delivered,Oil,191.26,92.47,185345.67,58852.24
SHP000376,CUST001514,Singapore Port,Lagos Port,2022-01-04,2023-09-12,In Transit,Food,81.22,431.74,78190.64,40226.83
